"","OBJECTID","PA_area"
"4050",5932,623041917.453297
"4051",5933,602081905.347039
"4052",5934,621014626.84934
"4053",5935,623041917.453297
"4054",5936,753256708.764109
"4055",5937,536806691.288736
"4056",5938,421775685.586543
"4057",5939,441299044.640231
"4058",5940,65829279.7783215
"4059",5942,94994740.7073253
"4060",5943,77846971.2294725
"4061",5944,40494581.2312175
"4062",5945,381445437.361672
"4063",5946,406872868.711919
"4064",5947,488615706.320715
"4065",5948,500555607.297689
"4066",5949,607942332.023509
"4067",5950,623027034.10554
"4068",5951,623027034.105068
"4069",5952,623027034.105225
"4070",5953,623027034.105068
"4071",5954,623027034.105068
"4072",5955,623027034.105225
"4073",5956,623027034.105225
"4074",5957,623027034.105068
"4075",5958,623027034.105225
"4076",5959,623027034.105383
"4077",5960,588552474.25369
"4078",5961,623027034.105068
"4079",5962,745699546.129915
"4080",5963,1350540695.48974
"4081",5964,1246055025.42782
"4082",5965,1246052929.53854
"4083",5966,1246054068.21077
"4084",5967,1246054068.20982
"4085",5968,1246054068.21077
"4086",5969,1246054068.21045
"4087",5970,1245086220.53984
"4088",5971,779444107.853886
"4089",5972,623027034.105068
"4090",5973,623027034.105225
"4091",5974,622510114.834754
"4092",5975,87881339.8780309
"4093",5982,545792743.328805
"4094",5983,623027034.105383
"4095",5984,623027034.105225
"4096",5985,751916503.101712
"4097",5986,653643352.639166
"4098",5987,623027034.105068
"4099",5988,624117952.402159
"4100",5989,345144750.004694
"4101",5991,27312961.6279681
"4102",5992,90463617.5872339
"4103",5993,270060877.189969
"4104",5994,530674056.907153
"4105",5995,623027034.105225
"4106",5996,623027034.105225
"4107",5997,623027034.105068
"4108",5998,623027034.10554
"4109",5999,623027034.105068
"4110",6000,623027034.105225
"4111",6001,623027034.105068
"4112",6002,689168353.530146
"4113",6003,1246054068.21045
"4114",6004,1246054068.21045
"4115",6005,1246054068.21108
"4116",6006,1246054068.21014
"4117",6007,818959051.790915
"4118",6008,623027034.105225
"4119",6009,623026086.633059
"4120",6010,614763491.613228
"4121",6011,622911264.385203
"4122",6012,623027034.105068
"4123",6013,623027034.105225
"4124",6014,623027034.105383
"4125",6015,616735153.863192
"4126",6016,623894519.264643
"4127",6017,623027034.105225
"4128",6018,623027034.105068
"4129",6019,627399826.064851
"4130",6020,782449152.423132
"4131",6021,623026325.611945
"4132",6022,623027034.105225
"4133",6023,589150123.387872
"4134",6024,623027034.105068
"4135",6025,623027034.105225
"4136",6026,720055810.658742
"4137",6027,640928560.952318
"4138",6028,603411504.498002
"4139",6029,360158803.352317
"4140",6030,298388889.13158
"4141",6031,1336213.37910058
"4142",6035,186294018.763498
"4143",6036,496958548.260689
"4144",6037,623002801.531447
"4145",6038,623002801.531447
"4146",6039,623002801.531605
"4147",6040,623002801.531605
"4148",6041,623002801.531447
"4149",6042,623002801.531605
"4150",6043,623002801.531762
"4151",6044,612208375.920963
"4152",6045,608291571.984052
"4153",6046,777821000.45308
"4154",6047,1246007307.072
"4155",6048,1226071117.29832
"4156",6049,981146961.440182
"4157",6050,1190772163.01331
"4158",6051,1246005603.06258
"4159",6052,1158470888.20832
"4160",6053,1252460967.89504
"4161",6054,946895999.924138
"4162",6055,623007245.098692
"4163",6056,591145163.742851
"4164",6057,250236657.236538
"4165",6060,35129639.4193679
"4166",6061,77193449.0519658
"4167",6062,92693820.994958
"4168",6063,75887009.7584337
"4169",6064,206182196.656611
"4170",6065,584869573.858755
"4171",6066,623053258.217701
"4172",6067,623002801.531605
"4173",6068,631520458.034051
"4174",6069,641927161.758499
"4175",6070,623002801.531447
"4176",6071,622598831.569799
"4177",6072,607055046.400824
"4178",6073,95007905.3890547
"4179",6077,1986358.54111433
"4180",6078,195155928.381471
"4181",6079,447135336.098653
"4182",6080,623002801.531447
"4183",6081,623002801.53192
"4184",6082,623002801.531447
"4185",6083,611197680.580502
"4186",6084,634506430.878025
"4187",6085,734542370.325434
"4188",6086,1009644688.10827
"4189",6087,896060075.700259
"4190",6088,928377509.038573
"4191",6089,1200672856.28991
"4192",6090,890737357.930795
"4193",6091,623002801.531605
"4194",6092,623172281.297592
"4195",6093,627255423.189618
"4196",6094,643532323.40513
"4197",6095,645763670.885957
"4198",6096,638819775.112351
"4199",6097,625374838.298077
"4200",6098,614968923.248037
"4201",6099,623002801.531447
"4202",6100,623002801.531605
"4203",6101,623002801.531447
"4204",6102,634701012.070492
"4205",6103,640280387.170901
"4206",6104,623003975.778278
"4207",6105,623002801.531605
"4208",6106,608632413.318085
"4209",6107,623931012.904732
"4210",6108,630651657.491396
"4211",6109,638339988.117067
"4212",6110,681092173.437894
"4213",6111,132732897.561402
"4214",6112,125712169.572316
"4215",6113,241990627.130611
"4216",6114,91727051.8578124
"4217",6118,10613421.8655309
"4218",6119,59706761.8897767
"4219",6120,373314570.874716
"4220",6121,622969220.01672
"4221",6122,622969220.01672
"4222",6123,622969220.016877
"4223",6124,622969220.016877
"4224",6125,622969220.01672
"4225",6126,622969220.016877
"4226",6127,622969220.017034
"4227",6128,614920141.728596
"4228",6129,611030926.661061
"4229",6130,730274616.103445
"4230",6131,1147560400.46977
"4231",6132,872491404.646626
"4232",6133,660194787.502537
"4233",6134,436033302.870054
"4234",6135,1096333934.3186
"4235",6136,880195416.4585
"4236",6137,960827127.427042
"4237",6138,631052085.253917
"4238",6139,572997842.226374
"4239",6140,357142294.970294
"4240",6141,188071064.644638
"4241",6142,397055760.384696
"4242",6143,608717717.921667
"4243",6144,622969220.016877
"4244",6145,839762279.451766
"4245",6146,702822598.295112
"4246",6147,514730890.640992
"4247",6148,530197942.50771
"4248",6149,596351411.00975
"4249",6150,629653352.758236
"4250",6151,547916641.727336
"4251",6152,547765566.238218
"4252",6153,583657949.227072
"4253",6154,511869336.628059
"4254",6155,68373757.1248668
"4255",6161,28141855.466963
"4256",6162,231215709.028646
"4257",6163,585701429.806184
"4258",6164,623102831.157014
"4259",6165,626916894.50653
"4260",6166,622969220.01672
"4261",6167,622969220.01672
"4262",6168,622969220.016877
"4263",6169,622969220.016877
"4264",6170,622969220.017191
"4265",6171,625603914.248609
"4266",6172,622969220.01672
"4267",6173,622969220.016877
"4268",6174,623797676.975535
"4269",6175,622969220.016877
"4270",6176,622969220.016877
"4271",6177,622969220.01672
"4272",6178,626619799.875199
"4273",6179,628704308.72898
"4274",6180,622969222.279603
"4275",6181,622969220.637473
"4276",6182,622966461.23162
"4277",6183,625679337.857002
"4278",6184,622376219.465782
"4279",6185,622356365.718871
"4280",6186,622969220.017034
"4281",6187,627891286.412847
"4282",6188,625595612.379332
"4283",6189,622969220.01672
"4284",6190,622987807.376716
"4285",6191,757543326.617013
"4286",6192,769481727.205035
"4287",6193,373098924.403174
"4288",6194,313009713.478395
"4289",6195,570358072.937693
"4290",6196,512047362.641946
"4291",6197,29430111.0838103
"4292",6202,1705368.30448928
"4293",6203,259857590.374364
"4294",6204,470255852.983877
"4295",6205,504914367.38281
"4296",6206,612976680.552039
"4297",6207,622926289.950347
"4298",6208,622926289.950347
"4299",6209,622926289.950504
"4300",6210,622926289.950504
"4301",6211,622926289.950347
"4302",6212,622926289.950504
"4303",6213,622926289.950664
"4304",6214,622926289.950504
"4305",6215,545036241.263982
"4306",6216,477487974.190699
"4307",6217,383155756.045694
"4308",6218,1074272289.43908
"4309",6219,1211896145.08088
"4310",6220,940766499.900306
"4311",6221,713953752.498565
"4312",6222,896992118.16907
"4313",6223,1359588425.63371
"4314",6224,1460393274.82068
"4315",6225,1114115994.63866
"4316",6226,942362302.820429
"4317",6227,1675370769.24614
"4318",6228,1034841830.19922
"4319",6229,291839207.912047
"4320",6230,269342062.226226
"4321",6231,440584513.071216
"4322",6232,618935010.312395
"4323",6233,614248830.335189
"4324",6234,519930989.975718
"4325",6235,529568429.173099
"4326",6236,98217835.0556446
"4327",6240,290285768.253231
"4328",6241,419956442.385556
"4329",6242,272385977.033536
"4330",6243,63775816.7486855
"4331",6245,428500698.427978
"4332",6246,622844711.540283
"4333",6247,622926289.950504
"4334",6248,622926289.950347
"4335",6249,622926289.950347
"4336",6250,622926289.950504
"4337",6251,622926289.950504
"4338",6252,622926289.950819
"4339",6253,622926289.950347
"4340",6254,622926289.950347
"4341",6255,622926289.950504
"4342",6256,620161579.77146
"4343",6257,622926289.950504
"4344",6258,622926289.950504
"4345",6259,622926289.950347
"4346",6260,622926289.950504
"4347",6261,622926289.950664
"4348",6262,622926289.950504
"4349",6263,622926289.950347
"4350",6264,622924152.187145
"4351",6265,602120007.954271
"4352",6266,622926289.950504
"4353",6267,622933926.254868
"4354",6268,627739293.598329
"4355",6269,646983333.148042
"4356",6270,625022498.506506
"4357",6271,622926289.950347
"4358",6272,623921310.755641
"4359",6273,541334003.612933
"4360",6274,467184210.674712
"4361",6275,625301372.034061
"4362",6276,608752127.61361
"4363",6277,619592745.804382
"4364",6278,542250210.801404
"4365",6279,46391775.9069443
"4366",6282,95696919.295723
"4367",6283,74404726.3634368
"4368",6284,54531773.3276695
"4369",6285,360569213.771755
"4370",6286,622874011.834403
"4371",6287,622874011.83393
"4372",6288,622874011.834088
"4373",6289,622874011.83393
"4374",6290,622874011.83393
"4375",6291,622874011.834088
"4376",6292,622874011.834088
"4377",6293,622874011.83393
"4378",6294,622874011.834088
"4379",6295,622874011.834245
"4380",6296,622874011.834088
"4381",6297,379273365.119675
"4382",6298,976345738.590786
"4383",6299,1428903605.59744
"4384",6300,1643958891.71401
"4385",6301,1857387111.23916
"4386",6302,1866997085.67289
"4387",6303,1399346118.13792
"4388",6304,1454247623.66448
"4389",6305,1867769500.56754
"4390",6306,987698111.448351
"4391",6307,622874011.833616
"4392",6308,325036074.809595
"4393",6309,449305326.86853
"4394",6310,610734004.882016
"4395",6311,596679701.58825
"4396",6312,568137657.914151
"4397",6313,448290468.150487
"4398",6318,291231969.186126
"4399",6319,622874011.83393
"4400",6320,622874011.834088
"4401",6321,196619094.301628
"4402",6322,602221949.639642
"4403",6323,622874011.83393
"4404",6324,622874011.83393
"4405",6325,622874011.834088
"4406",6326,622874011.834088
"4407",6327,622874011.834403
"4408",6328,622874011.83393
"4409",6329,622874011.83393
"4410",6330,622874011.834088
"4411",6331,624410240.740557
"4412",6332,626222664.585294
"4413",6333,622874011.834088
"4414",6334,622874011.83393
"4415",6335,622874011.834088
"4416",6336,622874011.834245
"4417",6337,622874011.834088
"4418",6338,621936586.022091
"4419",6339,609216303.971862
"4420",6340,620185636.704967
"4421",6341,627903626.301641
"4422",6342,657833141.835751
"4423",6343,664911117.558993
"4424",6344,622874011.834088
"4425",6345,624654802.108025
"4426",6346,611055859.051431
"4427",6347,574958931.294699
"4428",6348,622874011.834088
"4429",6349,622930107.852759
"4430",6350,631886207.10672
"4431",6351,626836306.719946
"4432",6352,622874011.834088
"4433",6353,575608533.46138
"4434",6354,97542579.8113904
"4435",6355,23146442.1676608
"4436",6357,475926437.298197
"4437",6358,468620736.892917
"4438",6359,583703064.202633
"4439",6360,353763474.70859
"4440",6361,622812386.277724
"4441",6362,622812386.277251
"4442",6363,622812386.277408
"4443",6364,622812386.277251
"4444",6365,622812386.277251
"4445",6366,622812386.277408
"4446",6367,622812386.277408
"4447",6368,622812386.277251
"4448",6369,622812386.277408
"4449",6370,622812386.277565
"4450",6371,622812386.277408
"4451",6372,339302166.790331
"4452",6373,1370373027.17798
"4453",6374,1526989817.82587
"4454",6375,1754267261.82789
"4455",6376,1477019677.37567
"4456",6377,1518686416.39157
"4457",6378,1480545506.9863
"4458",6379,652111707.244427
"4459",6380,622812386.276937
"4460",6381,622812386.277565
"4461",6382,608605529.074856
"4462",6383,261008660.185183
"4463",6384,229223114.994446
"4464",6385,574924270.895365
"4465",6386,256090464.995331
"4466",6391,100999952.519548
"4467",6392,622812386.277251
"4468",6393,405492230.871004
"4469",6394,451756647.88838
"4470",6395,599807752.702454
"4471",6396,618115857.27934
"4472",6397,622812386.277724
"4473",6398,622812386.277251
"4474",6399,622812386.277251
"4475",6400,622812386.277408
"4476",6401,623076409.186731
"4477",6402,645107537.168239
"4478",6403,622812386.277408
"4479",6404,622812386.277251
"4480",6405,622812386.277408
"4481",6406,622812386.277565
"4482",6407,622746407.743885
"4483",6408,616690099.039436
"4484",6409,622812386.277408
"4485",6410,643779684.21455
"4486",6411,674617289.700469
"4487",6412,622812386.277408
"4488",6413,622812386.277565
"4489",6414,622812386.277408
"4490",6415,621574331.82158
"4491",6416,628863817.492591
"4492",6417,622812386.277408
"4493",6418,622812386.277408
"4494",6419,622778079.975687
"4495",6420,622489246.110098
"4496",6421,629226446.588409
"4497",6422,627039534.632463
"4498",6423,616434646.751475
"4499",6424,587082036.598237
"4500",6425,59080567.6710457
"4501",6427,358042635.386302
"4502",6428,622812386.277565
"4503",6429,545166237.068414
"4504",6430,415077375.092978
"4505",6431,595871127.213263
"4506",6432,622741413.99707
"4507",6433,577514366.50838
"4508",6434,1410655278.501
"4509",6435,1279713259.24718
"4510",6436,1521441584.51539
"4511",6437,1439023794.31372
"4512",6438,1747428169.61821
"4513",6439,1866691329.32214
"4514",6440,833200911.353684
"4515",6441,622741413.996441
"4516",6442,622741413.99707
"4517",6443,622741413.996913
"4518",6444,527643985.163897
"4519",6445,389204361.206863
"4520",6446,13113592.7138835
"4521",6452,548408027.383485
"4522",6453,341520368.583836
"4523",6454,622741413.997227
"4524",6455,592843766.714862
"4525",6456,514009323.894216
"4526",6457,599596863.077785
"4527",6458,573801819.759879
"4528",6459,432600410.177962
"4529",6460,542577566.437483
"4530",6461,622741413.996755
"4531",6462,622741413.996913
"4532",6463,622741413.99707
"4533",6464,618711762.87493
"4534",6465,644011926.647109
"4535",6466,656809112.745185
"4536",6467,646845063.006728
"4537",6468,622741413.996913
"4538",6469,622741413.996913
"4539",6470,622741413.99707
"4540",6471,622741413.996913
"4541",6472,618437516.57954
"4542",6473,621923940.944052
"4543",6474,622741413.996913
"4544",6475,622741413.996913
"4545",6476,622741413.996755
"4546",6477,622741413.996913
"4547",6478,622741413.99707
"4548",6479,653338373.826797
"4549",6480,647868908.411789
"4550",6481,572944968.562575
"4551",6482,158508986.661489
"4552",6484,173748869.921014
"4553",6485,310094084.769895
"4554",6486,420688266.225879
"4555",6487,338116680.718778
"4556",6488,1547690648.64314
"4557",6489,1791073496.79861
"4558",6490,1437905318.06286
"4559",6491,1032929332.43431
"4560",6492,652431016.648477
"4561",6493,622661095.821045
"4562",6494,622661095.821675
"4563",6495,370262642.778528
"4564",6496,276158108.758052
"4565",6497,384378505.394358
"4566",6498,94639899.6114736
"4567",6504,505023186.768595
"4568",6505,469711318.325085
"4569",6506,622661095.82136
"4570",6507,622661095.821517
"4571",6508,622661095.821675
"4572",6509,622661095.821517
"4573",6510,622654085.40584
"4574",6511,622661095.821517
"4575",6512,613371842.097122
"4576",6513,585159001.757285
"4577",6514,622661095.821517
"4578",6515,622661095.821675
"4579",6516,622661095.821517
"4580",6517,622661095.82136
"4581",6518,622634762.846251
"4582",6519,622661095.821517
"4583",6520,622661095.821517
"4584",6521,622661095.82136
"4585",6522,622661095.821517
"4586",6523,622661095.821675
"4587",6524,622936494.474724
"4588",6525,622661095.82136
"4589",6526,537815092.955284
"4590",6527,50176.3812797854
"4591",6529,367232821.009878
"4592",6530,599718067.844533
"4593",6531,649359432.109175
"4594",6532,622571432.68762
"4595",6533,622571432.687933
"4596",6534,622571432.687146
"4597",6535,622571432.687774
"4598",6536,108086045.895564
"4599",6538,67821784.1471869
"4600",6539,8830434.68524336
"4601",6544,1182202.32282043
"4602",6545,259412104.215655
"4603",6546,219684876.988685
"4604",6547,622570920.71007
"4605",6548,622571432.687463
"4606",6549,622571432.68762
"4607",6550,622571432.687774
"4608",6551,622571432.68762
"4609",6552,582773403.332101
"4610",6553,309273730.780397
"4611",6554,408724572.412713
"4612",6555,347051928.570012
"4613",6556,381328082.183442
"4614",6557,495301124.417982
"4615",6558,622571432.68762
"4616",6559,622571432.687463
"4617",6560,622571432.68762
"4618",6561,620436808.163495
"4619",6562,376293681.662657
"4620",6563,579647469.963316
"4621",6564,620493358.638836
"4622",6565,170049744.565247
"4623",6566,294163941.053354
"4624",6567,409788967.862473
"4625",6568,468811208.029196
"4626",6569,590178193.591496
"4627",6570,622472425.639125
"4628",6571,622472425.639125
"4629",6572,622472425.639443
"4630",6573,622472425.638654
"4631",6574,622472425.639286
"4632",6575,583267431.020801
"4633",6576,205355238.048635
"4634",6581,31510331.565447
"4635",6582,113045626.506077
"4636",6583,55471522.607898
"4637",6585,397429002.279955
"4638",6586,441384767.558716
"4639",6587,516767041.603714
"4640",6588,622472425.638968
"4641",6589,622472425.639125
"4642",6590,617069111.232683
"4643",6591,601269343.50906
"4644",6592,590485883.952072
"4645",6593,590986496.071421
"4646",6594,39650215.3229789
"4647",6595,371226589.487273
"4648",6596,622364075.832492
"4649",6597,622364075.832334
"4650",6598,622364075.832334
"4651",6599,622364075.832492
"4652",6600,622364075.832492
"4653",6601,622364075.832807
"4654",6602,622364075.832021
"4655",6603,622364075.832647
"4656",6604,621197158.879377
"4657",6605,331648256.30493
"4658",6610,257605775.795993
"4659",6611,132845375.503581
"4660",6612,140590040.183428
"4661",6613,622364075.832334
"4662",6614,622517617.785377
"4663",6615,622143932.019212
"4664",6616,622364075.832492
"4665",6617,396701876.148644
"4666",6618,421733639.799065
"4667",6619,20244916.762566
"4668",6620,586334807.751897
"4669",6621,622246384.530961
"4670",6622,622246384.530804
"4671",6623,622246384.530804
"4672",6624,622246384.530961
"4673",6625,622246384.530961
"4674",6626,622246384.531273
"4675",6627,622246384.530491
"4676",6628,622246384.531119
"4677",6629,619867041.846719
"4678",6630,456889673.857256
"4679",6631,16735460.1634857
"4680",6632,60553942.0828775
"4681",6633,42081303.0601862
"4682",6636,9801274.73303851
"4683",6637,305711285.031084
"4684",6638,579149153.126436
"4685",6639,622955990.813233
"4686",6640,622246384.531119
"4687",6641,622246384.530961
"4688",6642,381501847.542238
"4689",6643,830280361.306782
"4690",6644,245402840.509171
"4691",6645,622119353.105989
"4692",6646,622119353.106148
"4693",6647,622119353.105989
"4694",6648,622119353.105989
"4695",6649,622119353.106148
"4696",6650,622119353.106148
"4697",6651,622119353.10646
"4698",6652,622119353.105673
"4699",6653,583986867.42724
"4700",6654,461674910.387972
"4701",6655,263756964.349371
"4702",6656,22477374.1104535
"4703",6657,136266432.310029
"4704",6658,88040903.4222658
"4705",6659,25456585.8932884
"4706",6660,207759651.001916
"4707",6661,321430189.270547
"4708",6662,68590166.1123063
"4709",6664,375269869.004162
"4710",6665,621425773.867535
"4711",6666,621263545.437451
"4712",6667,579556077.091509
"4713",6668,398113288.771686
"4714",6669,612273917.814245
"4715",6670,103088133.346215
"4716",6671,621982983.041393
"4717",6672,621982983.04155
"4718",6673,621982983.041393
"4719",6674,621982983.041393
"4720",6675,621982983.04155
"4721",6676,621982983.04155
"4722",6677,621982983.041866
"4723",6678,621982983.04108
"4724",6679,311804464.373526
"4725",6680,90626153.9284709
"4726",6681,498365374.387591
"4727",6682,371558531.213618
"4728",6683,74457185.1896541
"4729",6684,158620148.863963
"4730",6685,8088061.87645832
"4731",6686,391890263.300028
"4732",6687,505437003.58554
"4733",6688,155097391.354621
"4734",6689,8316903.50838581
"4735",6690,525492131.502829
"4736",6691,590330056.42819
"4737",6692,621982983.04155
"4738",6693,644668489.554986
"4739",6694,552292548.55508
"4740",6695,380274657.463251
"4741",6696,621837275.927742
"4742",6697,621837275.927896
"4743",6698,621837275.927742
"4744",6699,621837275.927742
"4745",6700,512055789.24227
"4746",6701,490748619.827196
"4747",6702,616183844.713456
"4748",6703,621837275.927429
"4749",6704,263385463.358163
"4750",6706,37544754.3215109
"4751",6707,10003892.334663
"4752",6708,107557732.184913
"4753",6709,402866295.602544
"4754",6710,428902947.435978
"4755",6711,620902656.742845
"4756",6712,614040876.152446
"4757",6713,616354752.439354
"4758",6714,445971306.266998
"4759",6715,566083688.311678
"4760",6716,621837275.927896
"4761",6717,621837275.927742
"4762",6718,552572759.003715
"4763",6719,464934731.272898
"4764",6720,621682233.467039
"4765",6721,504784787.710051
"4766",6722,544414372.495101
"4767",6723,433604542.155123
"4768",6724,516105876.604651
"4769",6725,615508570.800335
"4770",6726,621682233.466253
"4771",6727,595338941.713364
"4772",6728,25119582.7323921
"4773",6730,19204346.9794517
"4774",6731,43995376.7193774
"4775",6732,135471225.923301
"4776",6733,566884163.481427
"4777",6734,619166079.326636
"4778",6735,618184909.77433
"4779",6736,621682233.46657
"4780",6737,621682233.46673
"4781",6738,376921580.187895
"4782",6739,114347916.515569
"4783",6740,610529177.994132
"4784",6741,636688199.615691
"4785",6742,456404161.122127
"4786",6743,349712344.494637
"4787",6744,461314602.616545
"4788",6745,417305473.204407
"4789",6746,547758689.271893
"4790",6747,396200688.922251
"4791",6748,54950154.6553321
"4792",6750,58170666.7733238
"4793",6751,238261393.574572
"4794",6752,527254061.453104
"4795",6753,619011874.215929
"4796",6754,616152723.882759
"4797",6755,621517857.466139
"4798",6756,621517857.465988
"4799",6757,621517857.466139
"4800",6758,505630127.932254
"4801",6759,363041861.599677
"4802",6760,621162562.109885
"4803",6761,81882285.8726079
"4804",6762,491836217.060498
"4805",6763,621344149.84753
"4806",6764,619074889.246956
"4807",6765,621344149.847685
"4808",6766,621344149.84753
"4809",6767,621344149.847368
"4810",6768,621344149.84753
"4811",6769,440957158.477823
"4812",6770,221950843.221423
"4813",6771,305874301.920129
"4814",6772,616793583.451772
"4815",6773,621161112.637962
"4816",6774,621161112.637804
"4817",6775,619848510.076657
"4818",6776,620968747.976517
"4819",6777,603699547.432699
"4820",6778,688682361.441033
"4821",6779,787753777.560594
"4822",6780,483128357.589802
"4823",6781,532483845.486325
"4824",6782,660029751.805083
