"","OBJECTID","PA_area","dist_rod","dist_hid","dist_hidro_rod"
"4143",6036,496958548.260689,82362.8176821648,2698.99498762223,82362.8176821651
"4144",6037,623002801.531447,100038.359597891,13722.2936505884,100038.359597891
"4145",6038,623002801.531447,120055.060297134,32471.4650741259,120055.060297134
"4146",6039,623002801.531605,141524.366504195,54148.6686201335,141524.366504195
"4147",6040,623002801.531605,163876.34594897,74733.6557427709,163876.34594897
"4148",6041,623002801.531447,186793.431386373,95525.9352861011,186793.431386374
"4149",6042,623002801.531605,172440.086707789,93274.8197828293,172440.086707789
"4150",6043,623002801.531762,149775.102822015,69349.1060703321,149775.102822014
"4151",6044,612208375.920963,127699.562944446,46156.3816987749,127699.562944445
"4152",6045,608291571.984052,105326.89936493,23113.9913918524,105326.89936493
"4153",6046,777821000.45308,82054.4133126326,4440.72586984173,82054.4133126326
"4154",6047,1246007307.072,57748.2858692161,19513.2928828997,57748.2858692161
"4155",6048,1226071117.29832,33674.1487085162,40603.4239136151,33674.1487085162
"4156",6049,981146961.440182,11696.0090788062,54711.7750557604,11696.0090788062
"4157",6050,1190772163.01331,11308.1591461465,66400.6167628121,11308.1591461465
"4158",6051,1246005603.06258,35283.6222224582,82686.5554029205,35283.6222224582
"4159",6052,1158470888.20832,59457.1714783442,102351.302370796,59457.1714783442
"4160",6053,1252460967.89504,81162.3169089343,123772.214908081,81162.3169089343
"4161",6054,946895999.924138,103161.733323609,108204.221325305,103161.733323609
"4162",6055,623007245.098692,126017.254709969,83735.819242503,126017.254709969
"4163",6056,591145163.742851,149303.550108193,59291.4378034481,149303.550108192
"4164",6057,250236657.236538,158613.768236195,34667.443432935,158613.768236195
"4165",6060,35129639.4193679,124307.869253515,35609.2229801838,124307.869253515
"4166",6061,77193449.0519658,100683.620049106,57872.2710232275,100683.620049107
"4167",6062,92693820.994958,77313.5472126008,80246.3870811355,77313.5472126008
"4168",6063,75887009.7584337,53943.649421962,101199.076412896,53943.6494219627
"4169",6064,206182196.656611,30543.8324483161,108743.756369936,30543.8324483175
"4170",6065,584869573.858755,9122.05460043374,110192.431310938,9122.05460043267
"4171",6066,623053258.217701,9177.76022287233,85765.0850892219,9177.76022287233
"4172",6067,623002801.531605,25684.9999142213,61491.263688939,25684.9999142213
"4173",6068,631520458.034051,102857.625862629,103907.579164364,102857.625862629
"4174",6069,641927161.758499,78756.691729271,79792.4377314814,78756.691729271
"4175",6070,623002801.531447,55079.7792612742,56099.2602760696,55079.7792612742
"4176",6071,622598831.569799,32785.9460840043,33729.3406881403,32785.9460840019
"4177",6072,607055046.400824,15903.1035317662,18397.2410476914,15903.1035317664
"4178",6073,95007905.3890547,2874.48589324752,16596.9700377694,2874.48589324752
"4179",6077,1986358.54111433,2899.39821119188,7398.70898926815,2899.39821119153
"4180",6078,195155928.381471,10801.9189098379,18812.8865200717,10801.9189098379
"4181",6079,447135336.098653,228.548858289305,1948.44290516275,228.548858289305
"4182",6080,623002801.531447,19738.1973966007,20593.6704191329,19738.1973966007
"4183",6081,623002801.53192,43790.7363639279,43520.4290511162,43520.4290511147
"4184",6082,623002801.531447,48153.4174029183,67426.9437942781,48153.4174029183
"4185",6083,611197680.580502,53054.5080681628,91607.2591545643,53054.5080681628
"4186",6084,634506430.878025,56901.525214867,115600.676324617,56901.525214867
"4187",6085,734542370.325434,41020.0392922186,139804.196862873,41020.0392922186
"4188",6086,1009644688.10827,24439.53126125,164124.884810424,24439.53126125
"4189",6087,896060075.700259,23819.5798245755,173986.098199888,23819.579824576
"4190",6088,928377509.038573,36936.6550163123,149435.534712169,36936.6550163123
"4191",6089,1200672856.28991,54713.1188401128,124905.194460724,54713.1188401139
"4192",6090,890737357.930795,54965.7181349332,100409.918502839,54965.7181349335
"4193",6091,623002801.531605,36421.7140264064,75983.6457969412,36421.7140264053
"4194",6092,623172281.297592,17398.5118769605,51724.2499374353,17398.5118769594
"4195",6093,627255423.189618,3181.60200451221,28067.8504332697,3181.60200451204
"4196",6094,643532323.40513,6714.28804407119,4850.43826723916,4850.43826724692
"4197",6095,645763670.885957,21661.9502421927,17013.0043260664,17013.0043260667
"4198",6096,638819775.112351,44849.1787642807,37652.0230134585,37652.0230134585
"4199",6097,625374838.298077,68918.3444390403,60697.0882382515,60697.0882382515
"4200",6098,614968923.248037,84820.2700349944,84629.1875148193,84820.2700349944
"4201",6099,623002801.531447,98703.097697883,108274.928371593,98703.097697883
"4202",6100,623002801.531605,113892.191329203,132149.847172946,113892.191329203
"4203",6101,623002801.531447,125106.760498972,156255.051974238,125106.760498972
"4204",6102,634701012.070492,105662.944716048,180498.293434906,105662.944716046
"4205",6103,640280387.170901,86229.5876928194,167571.874548515,86229.5876928183
"4206",6104,623003975.778278,66806.8076290633,143214.493624483,66806.8076290609
"4207",6105,623002801.531605,47394.7231361314,118962.773857296,47394.7231361297
"4208",6106,608632413.318085,27993.4532441352,94897.7747111031,27993.4532441323
"4209",6107,623931012.904732,8603.11740920141,71209.0735271986,8603.11740919929
"4210",6108,630651657.491396,10776.1644792817,47835.2410808268,10776.1644792845
"4211",6109,638339988.117067,30144.2720914758,24233.7527938915,30144.2720914768
"4212",6110,681092173.437894,47539.4879141368,1543.1691220081,47539.4879141368
"4213",6111,132732897.561402,65311.7052077494,17957.0071202206,65311.7052077494
"4214",6112,125712169.572316,86362.0026694558,1261.78317868533,86362.0026694558
"4215",6113,241990627.130611,108906.645826379,19644.5157544407,108906.645826379
"4216",6114,91727051.8578124,132176.482669807,40415.0271026631,132176.482669807
"4217",6118,10613421.8655309,141163.500990554,66166.1055441571,141163.500990553
"4218",6119,59706761.8897767,117646.033164181,41563.5235578945,117646.033164181
"4219",6120,373314570.874716,94671.3377789805,16969.6939244941,94671.3377789805
"4220",6121,622969220.01672,72598.6380857554,5338.32504824975,72598.6380857554
"4221",6122,622969220.01672,50813.3325685466,19225.0007196968,50813.3325685466
"4222",6123,622969220.016877,27423.232270931,23841.8528159227,27423.2322709313
"4223",6124,622969220.016877,4799.94514962894,32245.1294969976,4799.94514962894
"4224",6125,622969220.01672,17401.9697686901,47795.8377815703,17401.9697686905
"4225",6126,622969220.016877,40738.9341769577,68610.0860115999,40738.9341769595
"4226",6127,622969220.017034,65008.1473798692,91286.0780628214,65008.1473798685
"4227",6128,614920141.728596,88798.8030976275,114650.863296278,88798.8030976271
"4228",6129,611030926.661061,112794.850722121,107367.52060166,112794.850722118
"4229",6130,730274616.103445,136272.68048344,82774.2021973793,136272.68048344
"4230",6131,1147560400.46977,158262.608168299,58192.4761511349,158262.608168299
"4231",6132,872491404.646626,180913.643020086,33647.7865181684,180913.643020086
"4232",6133,660194787.502537,164679.904868132,9433.8503681219,164679.90486813
"4233",6134,436033302.870054,140695.091843871,16026.1295158284,140695.091843871
"4234",6135,1096333934.3186,116961.979389883,40333.7644832641,116961.979389883
"4235",6136,880195416.4585,93667.5845748932,63166.7225953138,93667.5845748932
"4236",6137,960827127.427042,70995.8424953566,86939.2837846277,70995.8424953566
"4237",6138,631052085.253917,46874.064672329,111019.399708114,46874.0646723275
"4238",6139,572997842.226374,610.980483784409,107798.396493075,610.980483788291
"4239",6140,357142294.970294,23980.4673100355,83270.6237300929,23980.4673100355
"4240",6141,188071064.644638,76943.5034078145,78020.7525729753,76943.5034078145
"4241",6142,397055760.384696,5599.36215974116,163.208187078731,163.208187073437
"4242",6143,608717717.921667,2218.05341618663,2874.88262931327,2218.05341618628
"4243",6144,622969220.016877,13123.0152782413,18994.7317299142,13123.0152782413
"4244",6145,839762279.451766,35164.7120359078,15127.4789635925,15127.4789635858
"4245",6146,702822598.295112,53274.7713935135,39613.5331979028,39613.5331978965
"4246",6147,514730890.640992,72332.1194467425,64177.797718743,64177.7977187365
"4247",6148,530197942.50771,77300.8620715906,88755.3508979658,77300.8620715904
"4248",6149,596351411.00975,75653.9009934426,113337.538722699,75653.9009934426
"4249",6150,629653352.758236,58737.8195911219,137921.8729798,58737.8195911219
"4250",6151,547916641.727336,47868.8272749907,157320.807557005,47868.8272749907
"4251",6152,547765566.238218,48064.6089537145,159713.733855632,48064.6089537149
"4252",6153,583657949.227072,57336.3429939175,149716.1956073,57336.3429939175
"4253",6154,511869336.628059,71790.5692585615,125260.987748563,71790.5692585615
"4254",6155,68373757.1248668,65728.8957669935,100872.684343926,65728.8957669935
"4255",6161,28141855.466963,45289.706765782,47953.7210096515,45289.706765782
"4256",6162,231215709.028646,51698.2155035479,71018.0727983081,51698.2155035484
"4257",6163,585701429.806184,63959.5208574817,92728.7313929382,63959.5208574819
"4258",6164,623102831.157014,78946.5341913281,115300.812076444,78946.5341913281
"4259",6165,626916894.50653,94975.8343783306,138531.019905526,94975.8343783306
"4260",6166,622969220.01672,113700.290960183,162166.585260078,113700.290960183
"4261",6167,622969220.01672,120921.142112551,186053.076035796,120921.14211255
"4262",6168,622969220.016877,101501.574086547,168718.609207883,101501.574086545
"4263",6169,622969220.016877,82092.7169508682,144132.17802714,82092.7169508679
"4264",6170,622969220.017191,62694.6892370996,119545.954573705,62694.6892370978
"4265",6171,625603914.248609,43307.609897656,94960.1193908604,43307.6098976539
"4266",6172,622969220.01672,23931.598313006,70375.100479854,23931.5983130021
"4267",6173,622969220.016877,4566.77429884685,45792.2375386948,4566.77429884474
"4268",6174,623797676.975535,12986.6362654103,21219.0629863908,12986.6362654127
"4269",6175,622969220.016877,31232.9416075365,3107.88320838336,31232.9416075365
"4270",6176,622969220.016877,54369.7039498412,24357.7513794093,54369.7039498408
"4271",6177,622969220.01672,78386.4076966396,12046.0522827221,78386.4076966399
"4272",6178,626619799.875199,102671.126684093,9097.06946691108,102671.126684094
"4273",6179,628704308.72898,127070.280705325,27611.9883996505,127070.280705326
"4274",6180,622969222.279603,151528.590300839,46427.8975209322,151528.590300839
"4275",6181,622969220.637473,176021.387060882,67566.8628952567,176021.387060881
"4276",6182,622966461.23162,160775.073021245,86636.7627237391,160775.073021243
"4277",6183,625679337.857002,136341.847830979,70226.0178150895,136341.847830979
"4278",6184,622376219.465782,111972.955653559,47709.0621540552,111972.955653559
"4279",6185,622356365.718871,87719.3122788014,26837.8192740689,87719.3122788014
"4280",6186,622969220.017034,63541.3948229556,3906.14386195225,63541.3948229559
"4281",6187,627891286.412847,39772.5073126933,2388.90307506477,39772.5073126933
"4282",6188,625595612.379332,17859.8569160505,747.041653538645,17859.8569160505
"4283",6189,622969220.01672,4019.3675652164,13485.2813976378,4019.36756521923
"4284",6190,622987807.376716,25939.2448279903,36867.7907436963,25939.2448279903
"4285",6191,757543326.617013,49470.5504183363,61019.6043301433,49470.5504183363
"4286",6192,769481727.205035,72438.7793258368,85404.5469294402,72438.7793258368
"4287",6193,373098924.403174,95073.5637764767,109872.558462882,95073.5637764775
"4288",6194,313009713.478395,118428.128979061,110883.626869022,118428.128979059
"4289",6195,570358072.937693,142201.022566296,87306.6823893339,142201.022566295
"4290",6196,512047362.641946,166214.068999608,64496.8343184337,166214.068999609
"4291",6197,29430111.0838103,185927.399962363,43673.0483317237,185927.399962363
"4292",6202,1705368.30448928,63414.8561189348,93789.4063421842,63414.8561189352
"4293",6203,259857590.374364,39215.6326228572,117492.982640332,39215.6326228572
"4294",6204,470255852.983877,48298.1544019211,1731.67697537707,1731.67697537689
"4295",6205,504914367.38281,55165.2982324195,22355.4445128748,22355.4445128663
"4296",6206,612976680.552039,70126.7997266878,45540.2525078226,45540.2525078293
"4297",6207,622926289.950347,87925.3763631938,68598.0329044918,68598.0329044918
"4298",6208,622926289.950347,101780.209223521,88731.0952854313,88731.0952854214
"4299",6209,622926289.950504,93423.5983790168,109332.805541917,93423.5983790168
"4300",6210,622926289.950504,79946.9750417,123001.718247173,79946.9750417
"4301",6211,622926289.950347,72276.8823844537,132440.394628388,72276.8823844537
"4302",6212,622926289.950504,72562.6512251451,135271.928283851,72562.6512251451
"4303",6213,622926289.950664,64964.0142166643,141129.220687504,64964.0142166643
"4304",6214,622926289.950504,59203.3892932641,130452.417646888,59203.3892932641
"4305",6215,545036241.263982,46518.3971777632,107270.743179142,46518.3971777632
"4306",6216,477487974.190699,32509.157765396,84881.5748056256,32509.157765396
"4307",6217,383155756.045694,18309.8758664841,64120.5419901181,18309.8758664841
"4308",6218,1074272289.43908,181.701788242885,47187.9283882484,181.701788242885
"4309",6219,1211896145.08088,3160.15379322053,39378.3297081181,3160.15379322053
"4310",6220,940766499.900306,16846.7225515714,45643.1931745082,16846.7225515719
"4311",6221,713953752.498565,23044.7463961253,61735.5572897229,23044.7463961253
"4312",6222,896992118.16907,29523.9869647177,81247.3027680795,29523.9869647161
"4313",6223,1359588425.63371,44079.4139705249,102955.286823181,44079.4139705251
"4314",6224,1460393274.82068,60001.4612411789,125726.995542371,60001.4612411789
"4315",6225,1114115994.63866,78736.3033074694,147786.381259507,78736.3033074694
"4316",6226,942362302.820429,96662.3013260825,170204.192209523,96662.3013260825
"4317",6227,1675370769.24614,107477.589949344,193082.70437429,107477.589949344
"4318",6228,1034841830.19922,92119.2186632442,170327.464822067,92119.2186632442
"4319",6229,291839207.912047,75207.1068851405,146032.316478135,75207.1068851405
"4320",6230,269342062.226226,58616.8807191301,121850.484877376,58616.8807191301
"4321",6231,440584513.071216,47369.8160410366,97866.0238075646,47369.8160410361
"4322",6232,618935010.312395,34243.0014480267,74270.4135731532,34243.0014480267
"4323",6233,614248830.335189,16571.7588811204,51372.1678225015,16571.7588811193
"4324",6234,519930989.975718,7508.43989688556,29060.3342378988,7508.43989688556
"4325",6235,529568429.173099,29911.1206174194,16054.2666040157,29911.1206174208
"4326",6236,98217835.0556446,53673.9731480168,29644.7181801999,53673.9731480164
"4327",6240,290285768.253231,151229.65585582,32597.7900942564,151229.65585582
"4328",6241,419956442.385556,175746.617060288,52198.2186849644,175746.617060288
"4329",6242,272385977.033536,153155.323822241,74128.2913374909,153155.32382224
"4330",6243,63775816.7486855,129652.799873215,81278.8686116142,129652.799873215
"4331",6245,428500698.427978,84436.8189396695,38821.3119680377,84436.8189396695
"4332",6246,622844711.540283,61029.2392510849,27081.93551102,61029.2392510799
"4333",6247,622926289.950504,37219.0001534337,21964.4865701517,37219.0001534337
"4334",6248,622926289.950347,13397.7310644601,1758.93809804073,13397.7310644601
"4335",6249,622926289.950347,10699.1630352402,18076.9758804343,10699.1630352402
"4336",6250,622926289.950504,35264.3780316984,38757.6033160755,35264.3780316984
"4337",6251,622926289.950504,58958.0181217645,62154.679291201,58958.0181217645
"4338",6252,622926289.950819,80976.6970631524,86191.6150392082,80976.6970631524
"4339",6253,622926289.950347,103694.947952456,110465.301949417,103694.947952456
"4340",6254,622926289.950347,127088.790704281,119587.34993936,127088.790704281
"4341",6255,622926289.950504,149947.163513298,98142.5197182724,149947.163513298
"4342",6256,620161579.77146,172875.354373407,78561.8455266296,172875.354373408
"4343",6257,622926289.950504,186175.99832391,62619.201464147,186175.99832391
"4344",6258,622926289.950504,161627.118632015,53661.5122430078,161627.118632015
"4345",6259,622926289.950347,137078.99477781,55200.9480785752,137078.99477781
"4346",6260,622926289.950504,112534.810779822,66512.5899045344,112534.810779822
"4347",6261,622926289.950664,88005.305678638,83725.1274461687,88005.305678638
"4348",6262,622926289.950504,63507.7061813398,103947.391838277,63507.7061813398
"4349",6263,622926289.950347,39102.0529883759,125735.485848223,39102.0529883759
"4350",6264,622924152.187145,15015.942428439,121090.004325355,15015.942428439
"4351",6265,602120007.954271,3046.51008411676,97006.1059887521,3046.51008411623
"4352",6266,622926289.950504,77869.1402818815,13634.7350116955,13634.7350116955
"4353",6267,622933926.254868,89340.0584473964,35664.5666804471,35664.5666804374
"4354",6268,627739293.598329,90661.1831704842,54368.8798737754,54368.879873767
"4355",6269,646983333.148042,79573.5930386492,76305.9496652458,76305.9496652447
"4356",6270,625022498.506506,69879.8957143288,89356.1937555313,69879.8957143288
"4357",6271,622926289.950347,66496.3086261288,101557.6353738,66496.3086261288
"4358",6272,623921310.755641,68393.15717638,107562.427597999,68393.1571763797
"4359",6273,541334003.612933,58472.6317062752,110910.251755398,58472.6317062752
"4360",6274,467184210.674712,43504.2152958608,117571.40643123,43504.2152958608
"4361",6275,625301372.034061,34350.2096250087,126686.825113729,34350.2096250087
"4362",6276,608752127.61361,28670.2120310998,118648.005667922,28670.2120310998
"4363",6277,619592745.804382,11853.5047097659,98886.4907961051,11853.5047097659
"4364",6278,542250210.801404,1676.9553027574,81777.0567261353,1676.9553027581
"4365",6279,46391775.9069443,16642.059555115,69312.3211993529,16642.0595551164
"4366",6282,95696919.295723,1460.90555926224,80005.6833295152,1460.90555926224
"4367",6283,74404726.3634368,9962.58117643648,96688.5298593496,9962.58117643683
"4368",6284,54531773.3276695,25049.6441919488,115520.496826327,25049.6441919488
"4369",6285,360569213.771755,43804.0968506629,136192.720877441,43804.0968506629
"4370",6286,622874011.834403,61849.7346292137,157986.751974339,61849.7346292137
"4371",6287,622874011.83393,76817.1423360497,180496.679274721,76817.1423360493
"4372",6288,622874011.834088,86792.2623023823,199204.836023915,86792.2623023809
"4373",6289,622874011.83393,74183.2454764958,175486.021471928,74183.2454764966
"4374",6290,622874011.83393,57191.6737837755,152037.137235363,57191.6737837755
"4375",6291,622874011.834088,40504.3846778714,129006.786254331,40504.3846778714
"4376",6292,622874011.834088,25003.1928555941,106125.342781803,25003.1928555941
"4377",6293,622874011.83393,340.669854881685,63682.8109453916,340.669854881508
"4378",6294,622874011.834088,11622.0027431347,47563.610163253,11622.0027431347
"4379",6295,622874011.834245,33735.7448796228,40938.8444265417,33735.7448796228
"4380",6296,622874011.834088,56913.578722172,47922.6112472531,56913.578722172
"4381",6297,379273365.119675,80898.8490872085,35860.7897475127,80898.8490872085
"4382",6298,976345738.590786,105147.454979828,18101.2641810987,105147.454979828
"4383",6299,1428903605.59744,129511.556419158,1111.08037996424,129511.556419158
"4384",6300,1643958891.71401,153936.312215303,19696.9323942685,153936.312215303
"4385",6301,1857387111.23916,170607.179109887,44083.0477666447,170607.179109887
"4386",6302,1866997085.67289,146854.036583734,62624.3506550873,146854.036583734
"4387",6303,1399346118.13792,123102.138937213,82289.2290385657,123102.138937214
"4388",6304,1454247623.66448,99339.1930620306,68620.9181498167,99339.1930620306
"4389",6305,1867769500.56754,75567.8215720025,46783.4781925715,75567.8215720025
"4390",6306,987698111.448351,51888.8447553971,27068.3862751755,51888.8447553971
"4391",6307,622874011.833616,29441.0776192239,7887.98589761983,29441.0776192239
"4392",6308,325036074.809595,7732.79815690383,10162.1790007303,7732.79815690383
"4393",6309,449305326.86853,16460.5322242902,30000.8035939157,16460.5322242902
"4394",6310,610734004.882016,40310.6072524026,53040.4519859821,40310.6072524022
"4395",6311,596679701.58825,64120.8292915918,72182.8888832477,64120.8292915911
"4396",6312,568137657.914151,87941.0740041719,93734.0750563625,87941.0740041719
"4397",6313,448290468.150487,111788.478387029,116485.500725567,111788.478387029
"4398",6318,291231969.186126,161997.069244643,78312.9079378299,161997.069244642
"4399",6319,622874011.83393,137596.738629655,79374.86684652,137596.738629655
"4400",6320,622874011.834088,113255.889674442,87613.303820062,113255.889674442
"4401",6321,196619094.301628,88953.2025550605,101292.029899801,88953.2025550598
"4402",6322,602221949.639642,64744.9883785242,118542.485862173,64744.9883785242
"4403",6323,622874011.83393,40628.6325452766,138031.973605602,40628.6325452766
"4404",6324,622874011.83393,16294.1963772613,118736.713330259,16294.1963772613
"4405",6325,622874011.834088,6858.51113549516,94188.4289204312,6858.51113549552
"4406",6326,622874011.834088,101601.070742366,2821.89957552219,2821.89957552095
"4407",6327,622874011.834403,87314.7463311164,21875.7753505618,21875.7753505625
"4408",6328,622874011.83393,69884.0245478403,42148.3517066811,42148.3517066788
"4409",6329,622874011.83393,57348.122864759,54815.4676407861,54815.4676407806
"4410",6330,622874011.834088,46849.348961396,67524.2557382904,46849.348961396
"4411",6331,624410240.740557,41644.6789371821,82061.4193768669,41644.6789371821
"4412",6332,626222664.585294,43567.9339848937,82689.4455357326,43567.9339848937
"4413",6333,622874011.834088,41762.9440042548,86659.8267713594,41762.9440042548
"4414",6334,622874011.83393,23584.3414360882,94241.1654821841,23584.3414360896
"4415",6335,622874011.834088,9665.77779430925,103685.620538487,9665.77779430925
"4416",6336,622874011.834245,7773.10832748973,108490.574876833,7773.10832748849
"4417",6337,622874011.834088,2740.73315076215,116580.095581809,2740.73315076003
"4418",6338,621936586.022091,19332.1372643458,102480.661991775,19332.1372643452
"4419",6339,609216303.971862,33084.8969392231,92846.4884852333,33084.8969392227
"4420",6340,620185636.704967,36549.4556896518,89137.3817240462,36549.4556896511
"4421",6341,627903626.301641,29039.1093608934,92072.2198600793,29039.109360893
"4422",6342,657833141.835751,24295.0499388646,101073.897018631,24295.0499388646
"4423",6343,664911117.558993,9546.26647203844,114723.096023802,9546.26647203844
"4424",6344,622874011.834088,9100.59823591048,131581.382579892,9100.59823591048
"4425",6345,624654802.108025,27421.7674809908,150094.23326202,27421.7674809886
"4426",6346,611055859.051431,42940.1680479828,170101.803316397,42940.1680479828
"4427",6347,574958931.294699,57849.2229311443,191175.062620925,57849.2229311429
"4428",6348,622874011.834088,68936.9363804426,206634.851750251,68936.9363804412
"4429",6349,622930107.852759,46422.9613870215,65825.5489667568,46422.9613870218
"4430",6350,631886207.10672,66560.4298909782,70378.2784297639,66560.4298909782
"4431",6351,626836306.719946,88748.2939052739,51723.0562214455,88748.2939052739
"4432",6352,622874011.834088,111308.384992492,28523.4936286497,111308.384992492
"4433",6353,575608533.46138,134544.71695971,4787.4533575745,134544.71695971
"4434",6354,97542579.8113904,156090.605126033,12057.6970884779,156090.605126033
"4435",6355,23146442.1676608,164757.252812514,27744.0387725998,164757.252812514
"4436",6357,475926437.298197,116825.835767668,72124.1694190485,116825.835767668
"4437",6358,468620736.892917,93087.8917234694,63455.5306173477,93087.8917234697
"4438",6359,583703064.202633,69344.8409790318,38936.4113777379,69344.8409790315
"4439",6360,353763474.70859,45590.625996217,14451.6157939031,45590.6259962173
"4440",6361,622812386.277724,21837.9023584098,5217.60901499918,21837.9023584084
"4441",6362,622812386.277251,1924.61697990277,25922.244375066,1924.61697990171
"4442",6363,622812386.277408,25490.0703669281,44569.7384906853,25490.0703669281
"4443",6364,622812386.277251,46444.4142721464,63320.2730098987,46444.4142721453
"4444",6365,622812386.277251,69404.4342195064,84870.5333847064,69404.4342195064
"4445",6366,622812386.277408,93163.1875774987,106580.910975534,93163.1875774987
"4446",6367,622812386.277408,117242.065009943,127036.468760307,117242.065009943
"4447",6368,622812386.277251,141477.054061872,148421.544505473,141477.054061872
"4448",6369,622812386.277408,159026.190012305,131783.92126715,159026.190012305
"4449",6370,622812386.277565,154888.333333872,117950.696080557,154888.333333872
"4450",6371,622812386.277408,153291.49080694,108004.866985316,153291.49080694
"4451",6372,339302166.790331,148984.072801517,103077.917010635,148984.072801516
"4452",6373,1370373027.17798,132227.063054914,103886.401230825,132227.063054913
"4453",6374,1526989817.82587,112400.549844735,110304.27621467,112400.549844735
"4454",6375,1754267261.82789,87961.2397505616,121445.473958909,87961.2397505626
"4455",6376,1477019677.37567,63593.7496380246,136155.397381991,63593.7496380246
"4456",6377,1518686416.39157,39430.0950802623,136461.900540519,39430.0950802602
"4457",6378,1480545506.9863,15990.6274405154,112746.471877296,15990.6274405154
"4458",6379,652111707.244427,1480.43753086247,88560.7536240271,1480.43753086247
"4459",6380,622812386.276937,74295.6607420871,11725.6526660118,11725.6526660118
"4460",6381,622812386.277565,52770.176687488,21561.6387744007,21561.6387743924
"4461",6382,608605529.074856,35315.0931079121,35319.3842430056,35319.3842430056
"4462",6383,261008660.185183,24083.5131138347,47139.1259895348,24083.5131138347
"4463",6384,229223114.994446,16876.4162317857,60763.8779192179,16876.4162317857
"4464",6385,574924270.895365,18731.0647740231,57828.3673964345,18731.0647740231
"4465",6386,256090464.995331,16959.8658929503,62568.7189422711,16959.8658929503
"4466",6391,100999952.519548,36876.0732072757,112200.865472315,36876.0732072757
"4467",6392,622812386.277251,52167.5138536374,116942.622320216,52167.5138536374
"4468",6393,405492230.871004,60064.2530388437,114022.430951075,60064.2530388437
"4469",6394,451756647.88838,52948.7534307585,116329.333091449,52948.7534307584
"4470",6395,599807752.702454,42338.0840636978,123570.925092185,42338.0840636978
"4471",6396,618115857.27934,24844.2308409479,134955.1521333,24844.2308409479
"4472",6397,622812386.277724,6923.21165350078,149538.859984161,6923.21165350078
"4473",6398,622812386.277251,12458.861540408,166483.343633447,12458.8615404086
"4474",6399,622812386.277251,23040.9611727877,180562.518031555,23040.9611727877
"4475",6400,622812386.277408,44614.3397212466,187970.66924397,44614.3397212466
"4476",6401,623076409.186731,53732.4427118016,198134.605076579,53732.4427118016
"4477",6402,645107537.168239,81338.6260041813,80471.5142079092,81338.626004182
"4478",6403,622812386.277408,100897.74789614,57202.4463014443,100897.747896139
"4479",6404,622812386.277251,109264.986404192,35649.3987297965,109264.986404192
"4480",6405,622812386.277408,121524.065951064,18518.9996709588,121524.065951064
"4481",6406,622812386.277565,137086.442489036,4522.65733122556,137086.442489036
"4482",6407,622746407.743885,154962.197901942,17771.9651347943,154962.197901942
"4483",6408,616690099.039436,135666.692305072,40587.4595803859,135666.692305072
"4484",6409,622812386.277408,113114.311107603,61396.4081392015,113114.311107605
"4485",6410,643779684.21455,88633.0998774777,66865.2895079308,88633.0998774777
"4486",6411,674617289.700469,64171.605174666,42788.0414025567,64171.6051746649
"4487",6412,622812386.277408,39764.5739691938,18432.1945641048,39764.5739691931
"4488",6413,622812386.277565,15638.9599363,1042.99160321522,15638.9599362996
"4489",6414,622812386.277408,8085.17076895826,24809.936123161,8085.17076895826
"4490",6415,621574331.82158,31831.2365179697,49310.0480676562,31831.2365179711
"4491",6416,628863817.492591,55596.1827929622,73816.8705048825,55596.1827929615
"4492",6417,622812386.277408,79350.4101429438,97725.8508899813,79350.4101429438
"4493",6418,622812386.277408,101426.911541291,118122.400117801,101426.911541291
"4494",6419,622778079.975687,123908.648095328,139827.10910505,123908.648095327
"4495",6420,622489246.110098,138679.303223234,161017.034373431,138679.303223234
"4496",6421,629226446.588409,134504.136304162,151962.720894619,134504.136304162
"4497",6422,627039534.632463,130307.36545221,140145.51083168,130307.36545221
"4498",6423,616434646.751475,128406.813189547,131890.959729163,128406.813189547
"4499",6424,587082036.598237,129405.967223495,127890.785569916,129405.967223495
"4500",6425,59080567.6710457,114076.346154049,128542.787237329,114076.346154048
"4501",6427,358042635.386302,84804.1402855611,143096.957669186,84804.140285561
"4502",6428,622812386.277565,64292.4681028347,149096.736227372,64292.4681028347
"4503",6429,545166237.068414,41563.1155631264,126144.938751047,41563.115563126
"4504",6430,415077375.092978,17869.4813725508,103506.687100863,17869.4813725508
"4505",6431,595871127.213263,43808.4939787311,5251.14541006835,5251.14541007046
"4506",6432,622741413.99707,19675.615317916,12275.9419404291,12275.9419404291
"4507",6433,577514366.50838,1867.65934879671,33289.1339629314,1867.65934879706
"4508",6434,1410655278.501,7774.51022420089,36540.4589332748,7774.51022420142
"4509",6435,1279713259.24718,6082.378494828,33006.9764519527,6082.378494828
"4510",6436,1521441584.51539,7848.90252018216,39097.1317176164,7848.90252018252
"4511",6437,1439023794.31372,10273.3440026032,49419.9255521654,10273.3440026036
"4512",6438,1747428169.61821,27646.2975571434,54235.5693742024,27646.2975571434
"4513",6439,1866691329.32214,40829.8012986714,62922.8544990615,40829.8012986714
"4514",6440,833200911.353684,46250.0820072672,77439.3425235512,46250.0820072672
"4515",6441,622741413.996441,55119.4107225559,94427.0162835631,55119.4107225552
"4516",6442,622741413.99707,71517.2027360608,105427.220603011,71517.2027360608
"4517",6443,622741413.996913,84340.4059802134,110874.632617668,84340.4059802134
"4518",6444,527643985.163897,77472.0713269395,118495.641732308,77472.0713269392
